Date and Time (UTC),Receiver,Transmitter,Transmitter Name,Transmitter Serial,Sensor Value,Sensor Unit,Station Name,Latitude,Longitude
2010-09-12 18:02:02,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-12 18:03:24,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-12 18:05:04,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-12 18:07:20,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-12 18:08:48,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-12 18:13:22,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-12 18:15:42,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-12 18:17:17,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-12 18:19:25,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-12 18:20:37,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-12 18:21:57,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-12 18:23:34,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-12 18:25:44,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-12 18:27:00,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-12 18:28:28,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-12 18:33:03,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-12 18:35:24,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-12 18:37:03,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-12 18:39:17,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-12 18:40:43,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-12 18:49:59,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-12 18:52:48,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-12 18:55:23,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-12 18:57:30,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-12 18:58:41,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-12 18:59:58,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-12 19:01:30,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-12 19:03:29,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-12 19:06:24,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-12 19:09:11,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-12 19:11:42,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-12 19:13:39,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-12 19:19:12,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-12 19:22:59,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-12 19:24:55,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-12 19:27:45,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-12 19:30:21,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-12 19:32:29,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-12 19:33:43,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-12 19:35:07,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-12 19:36:50,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-12 19:39:14,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-12 19:45:01,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-12 19:47:21,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-12 19:48:57,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-12 19:51:06,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-12 19:52:20,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-12 19:55:33,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-12 19:58:03,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-12 20:05:29,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-12 20:07:41,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-12 20:09:02,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-12 20:10:41,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-12 20:12:56,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-12 20:16:09,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-12 20:20:40,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-12 20:43:47,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-12 20:46:15,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-12 20:50:53,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-12 20:55:03,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-12 20:57:31,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-12 20:59:23,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-12 21:02:04,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-12 21:04:23,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-12 21:05:58,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-12 21:08:04,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-12 21:09:13,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-12 21:10:27,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-12 21:11:51,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-12 21:13:36,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-12 21:16:04,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-12 21:17:55,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-12 21:20:33,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-12 21:22:47,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-12 21:24:12,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-12 21:25:58,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-12 21:28:27,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-12 21:30:22,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-12 21:56:04,VR2W-110771,A69-1303-46862,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-09-12 21:58:54,VR2W-110771,A69-1303-46862,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-09-12 22:01:30,VR2W-110771,A69-1303-46862,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-09-12 22:03:40,VR2W-110771,A69-1303-46862,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-09-12 22:04:55,VR2W-110771,A69-1303-46862,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-09-12 22:06:21,VR2W-110771,A69-1303-46862,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-09-12 22:08:11,VR2W-110771,A69-1303-46862,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-09-12 22:10:47,VR2W-110771,A69-1303-46862,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-09-12 22:12:55,VR2W-110771,A69-1303-46862,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-09-12 22:14:09,VR2W-110771,A69-1303-46862,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-09-12 22:15:32,VR2W-110771,A69-1303-46862,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-09-12 22:17:15,VR2W-110771,A69-1303-46862,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-09-12 22:19:39,VR2W-110771,A69-1303-46862,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-09-12 22:21:23,VR2W-110771,A69-1303-46862,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-09-12 22:23:48,VR2W-110771,A69-1303-46862,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-09-12 22:25:34,VR2W-110771,A69-1303-46862,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-09-12 22:28:02,VR2W-110771,A69-1303-46862,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-09-12 22:29:56,VR2W-110771,A69-1303-46862,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-09-12 22:32:40,VR2W-110771,A69-1303-46862,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-09-12 22:35:04,VR2W-110771,A69-1303-46862,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-09-12 22:48:34,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-12 23:10:31,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-12 23:12:43,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-12 23:14:04,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-12 23:15:43,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-12 23:17:57,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-12 23:19:22,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-12 23:21:07,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-12 23:23:35,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-12 23:25:28,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-12 23:30:32,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-13 01:19:18,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-13 01:21:29,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-13 01:24:20,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-13 01:29:26,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-13 01:38:29,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-13 01:41:25,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-13 01:46:44,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-13 01:54:31,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-13 02:51:29,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-13 02:54:30,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-13 03:05:11,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-13 03:06:35,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-13 04:22:29,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-13 04:24:49,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-13 07:59:47,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-13 08:08:49,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-13 08:11:47,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-13 08:14:41,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-13 08:19:47,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-13 09:26:07,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-13 09:27:21,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-13 09:28:47,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-13 09:30:34,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-13 09:33:05,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-13 09:48:37,VR2W-110764,A69-1303-46862,,,,,JWS_Santa_Monica_Pier,+34.00716,-118.49899
2010-09-13 11:10:36,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-13 12:04:40,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-13 12:14:08,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-13 12:20:25,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-13 12:27:23,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-13 12:31:29,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-13 12:33:52,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-13 12:35:34,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-13 12:37:55,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-13 12:39:32,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-13 12:41:45,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-13 12:43:06,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-13 12:44:46,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-13 12:47:00,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-13 12:48:27,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-13 12:50:17,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-13 12:52:54,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-13 12:55:03,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-13 12:56:19,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-13 12:57:48,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-13 13:13:36,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-13 13:18:01,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-13 13:25:02,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-13 13:27:21,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-13 13:31:03,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-13 13:32:13,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-13 13:33:29,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-13 13:34:58,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-13 13:36:53,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-13 13:39:40,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-13 13:42:10,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-13 13:44:06,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-13 13:46:55,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-13 13:49:30,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-13 13:51:36,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-13 13:52:46,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-13 13:54:02,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-13 14:00:06,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-13 14:02:48,VR2W-110770,A69-1303-46863,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-13 16:36:42,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-13 16:52:37,VR2W-110771,A69-1303-46863,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-09-13 16:57:32,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-13 16:59:45,VR2W-110771,A69-1303-46863,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-09-13 17:06:20,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-13 17:06:44,VR2W-110771,A69-1303-46863,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-09-13 17:09:16,VR2W-110771,A69-1303-46863,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-09-13 17:14:20,VR2W-110771,A69-1303-46863,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-09-13 17:17:19,VR2W-110771,A69-1303-46863,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-09-13 17:19:49,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-13 17:20:13,VR2W-110771,A69-1303-46863,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-09-13 17:22:58,VR2W-110771,A69-1303-46863,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-09-13 17:25:25,VR2W-110771,A69-1303-46863,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-09-13 17:27:14,VR2W-110771,A69-1303-46863,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-09-13 17:31:54,VR2W-110771,A69-1303-46863,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-09-13 17:39:13,VR2W-110771,A69-1303-46863,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-09-13 17:40:41,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-13 17:46:58,VR2W-110771,A69-1303-46863,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-09-13 17:50:37,VR2W-110771,A69-1303-46863,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-09-13 17:51:43,VR2W-110771,A69-1303-46863,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-09-13 17:52:04,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-13 17:54:39,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-13 17:55:32,VR2W-110771,A69-1303-46863,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-09-13 17:56:45,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-13 17:57:21,VR2W-110771,A69-1303-46863,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-09-13 17:59:54,VR2W-110771,A69-1303-46863,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-09-13 18:00:33,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-13 18:01:57,VR2W-110771,A69-1303-46863,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-09-13 18:07:58,VR2W-110771,A69-1303-46863,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-09-13 18:10:55,VR2W-110771,A69-1303-46863,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-09-13 18:13:45,VR2W-110771,A69-1303-46863,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-09-13 18:14:23,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-13 18:16:21,VR2W-110771,A69-1303-46863,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-09-13 18:22:50,VR2W-110771,A69-1303-46863,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-09-13 18:25:14,VR2W-110771,A69-1303-46863,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-09-13 18:26:06,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-13 18:29:23,VR2W-110771,A69-1303-46863,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-09-13 18:42:23,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-13 18:44:52,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-13 18:49:31,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-13 18:51:58,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-13 19:07:33,VR2W-110771,A69-1303-46863,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-09-13 19:17:11,VR2W-110771,A69-1303-46863,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-09-13 19:22:32,VR2W-110771,A69-1303-46863,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-09-13 19:44:27,VR2W-110771,A69-1303-46863,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-09-13 19:47:29,VR2W-110771,A69-1303-46863,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-09-13 19:48:41,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-13 19:49:46,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-13 19:50:30,VR2W-110771,A69-1303-46863,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-09-13 19:53:29,VR2W-110771,A69-1303-46863,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-09-13 19:56:22,VR2W-110771,A69-1303-46863,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-09-13 19:59:06,VR2W-110771,A69-1303-46863,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-09-13 20:01:31,VR2W-110771,A69-1303-46863,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-09-13 20:03:17,VR2W-110771,A69-1303-46863,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-09-13 20:05:45,VR2W-110771,A69-1303-46863,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-09-13 20:07:38,VR2W-110771,A69-1303-46863,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-09-13 20:10:21,VR2W-110771,A69-1303-46863,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-09-13 20:12:42,VR2W-110771,A69-1303-46863,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-09-13 20:14:21,VR2W-110771,A69-1303-46863,,,,,JWS_Will_Rogers1,+34.03082,-118.54152
2010-09-13 21:19:26,VR2W-110770,A69-1303-46862,,,,,JWS_Will_Rogers2,+34.03679,-118.54838
2010-09-14 01:15:27,VR2W-110764,A69-1303-46862,,,,,JWS_Santa_Monica_Pier,+34.00716,-118.49899
2010-09-14 01:18:16,VR2W-110764,A69-1303-46862,,,,,JWS_Santa_Monica_Pier,+34.00716,-118.49899
